SiteID,site,veg_type,direction,gcc_value,transition_10,transition_25,transition_50
US-ARM,southerngreatplains,AG,rising,gcc_90,7/17/14,7/20/14,7/25/14
US-ARM,southerngreatplains,AG,rising,gcc_90,3/21/15,4/3/15,4/11/15
US-ARM,southerngreatplains,AG,rising,gcc_90,9/26/15,10/1/15,10/9/15
US-ARM,southerngreatplains,AG,rising,gcc_90,2/12/17,2/18/17,2/26/17
US-ARM,southerngreatplains,AG,rising,gcc_90,3/6/18,3/19/18,4/2/18
US-ARM,southerngreatplains,AG,rising,gcc_90,3/11/19,3/14/19,3/20/19
US-ARM,southerngreatplains,AG,rising,gcc_90,2/29/20,3/7/20,3/16/20
US-ARM,southerngreatplains,AG,rising,gcc_90,11/5/20,11/10/20,11/20/20
US-ARM,southerngreatplains,AG,rising,gcc_90,3/5/22,3/10/22,3/18/22
US-ARM,southerngreatplains,AG,rising,gcc_90,10/31/22,11/4/22,11/30/22
US-ARM,southerngreatplains,AG,falling,gcc_90,8/4/23,8/1/23,7/27/23
US-ARM,southerngreatplains,AG,falling,gcc_90,6/7/22,6/3/22,5/26/22
US-ARM,southerngreatplains,AG,falling,gcc_90,6/10/21,6/5/21,5/28/21
US-ARM,southerngreatplains,AG,falling,gcc_90,9/15/20,9/8/20,8/19/20
US-ARM,southerngreatplains,AG,falling,gcc_90,11/11/19,11/4/19,10/16/19
US-ARM,southerngreatplains,AG,falling,gcc_90,12/13/18,11/26/18,11/13/18
US-ARM,southerngreatplains,AG,falling,gcc_90,12/12/17,12/3/17,11/23/17
US-ARM,southerngreatplains,AG,falling,gcc_90,12/8/16,12/1/16,11/20/16
US-ARM,southerngreatplains,AG,falling,gcc_90,7/2/15,6/27/15,6/5/15
US-ARM,southerngreatplains,AG,falling,gcc_90,10/1/14,9/23/14,9/12/14
US-ARM,southerngreatplains,AG,falling,gcc_90,6/29/14,6/28/14,6/25/14
US-ARM,southerngreatplains,AG,falling,gcc_90,9/4/13,9/2/13,8/29/13
US-SRG,srg,GR,rising,gcc_90,7/9/21,7/13/21,7/18/21
US-SRG,srg,GR,rising,gcc_90,7/3/22,7/13/22,7/22/22
US-SRG,srg,GR,rising,gcc_90,7/8/23,7/16/23,7/27/23
US-SRG,srg,GR,falling,gcc_90,10/11/22,9/9/22,8/31/22
US-SRG,srg,GR,falling,gcc_90,9/30/21,9/16/21,9/1/21
US-SRG,srg,GR,falling,gcc_90,12/23/19,12/16/19,12/5/19
US-SRM,srm,GR,rising,gcc_90,7/20/21,7/25/21,8/3/21
US-SRM,srm,GR,rising,gcc_90,6/30/22,7/23/22,7/29/22
US-SRM,srm,GR,falling,gcc_90,10/24/22,10/5/22,9/11/22
US-SRM,srm,GR,falling,gcc_90,10/13/21,10/4/21,9/17/21
US-SRM,srm,GR,falling,gcc_90,8/15/20,7/17/20,5/19/20
US-SRM,srm,SH,rising,gcc_90,4/1/19,4/4/19,4/8/19
US-SRM,srm,SH,rising,gcc_90,4/10/20,4/15/20,4/20/20
US-SRM,srm,SH,rising,gcc_90,7/13/21,7/15/21,7/18/21
US-SRM,srm,SH,rising,gcc_90,4/7/22,4/10/22,4/14/22
US-SRM,srm,SH,rising,gcc_90,4/11/23,4/14/23,4/19/23
US-SRM,srm,SH,falling,gcc_90,12/26/22,11/14/22,10/19/22
US-SRM,srm,SH,falling,gcc_90,12/14/21,11/16/21,10/11/21
US-SRM,srm,SH,falling,gcc_90,11/26/20,10/16/20,9/8/20
US-SRM,srm,SH,falling,gcc_90,12/25/19,12/2/19,10/29/19
US-SRM,srm,SH,falling,gcc_90,1/1/19,12/13/18,11/8/18
US-SRM,srm0,GR,rising,gcc_90,6/26/15,7/23/15,8/8/15
US-SRM,srm0,GR,rising,gcc_90,7/20/17,7/23/17,7/28/17
US-SRM,srm0,SH,rising,gcc_90,3/21/15,3/24/15,3/30/15
US-SRM,srm0,SH,rising,gcc_90,3/13/16,3/16/16,3/23/16
US-SRM,srm0,SH,falling,gcc_90,12/18/15,12/8/15,11/5/15
US-SRM,srm0,SH,rising,gcc_90,7/21/17,7/23/17,7/27/17
US-SRM,srm0,SH,rising,gcc_90,4/3/18,4/5/18,4/10/18
US-SRM,srm0,SH,falling,gcc_90,10/1/17,9/8/17,8/19/17
US-SRM,srm0,XX,rising,gcc_90,6/21/15,6/25/15,7/3/15
US-SRM,srm0,XX,rising,gcc_90,3/14/16,3/17/16,3/25/16
US-SRM,srm0,XX,falling,gcc_90,12/13/15,11/15/15,10/29/15
US-SRM,srm0,XX,rising,gcc_90,7/21/17,7/23/17,7/27/17
US-SRM,srm0,XX,falling,gcc_90,10/15/17,9/3/17,8/17/17
US-Ton,tonzi,DB,rising,gcc_90,3/21/12,3/30/12,4/7/12
US-Ton,tonzi,DB,rising,gcc_90,3/18/13,3/22/13,3/28/13
US-Ton,tonzi,DB,rising,gcc_90,2/27/14,3/5/14,3/12/14
US-Ton,tonzi,DB,rising,gcc_90,3/1/15,3/5/15,3/11/15
US-Ton,tonzi,DB,rising,gcc_90,2/27/16,3/2/16,3/8/16
US-Ton,tonzi,DB,rising,gcc_90,3/14/17,3/17/17,3/25/17
US-Ton,tonzi,DB,rising,gcc_90,3/12/18,3/23/18,3/31/18
US-Ton,tonzi,DB,rising,gcc_90,3/21/19,3/27/19,4/3/19
US-Ton,tonzi,DB,rising,gcc_90,3/8/20,3/16/20,3/29/20
US-Ton,tonzi,DB,rising,gcc_90,1/18/21,3/20/21,3/27/21
US-Ton,tonzi,DB,rising,gcc_90,3/5/22,3/9/22,3/15/22
US-Ton,tonzi,DB,rising,gcc_90,3/16/23,4/3/23,4/10/23
US-Ton,tonzi,DB,falling,gcc_90,6/15/23,6/1/23,5/21/23
US-Ton,tonzi,DB,falling,gcc_90,6/21/22,5/26/22,5/11/22
US-Ton,tonzi,DB,falling,gcc_90,7/16/21,6/11/21,5/11/21
US-Ton,tonzi,DB,falling,gcc_90,7/20/20,6/18/20,5/22/20
US-Ton,tonzi,DB,falling,gcc_90,7/26/19,6/19/19,5/27/19
US-Ton,tonzi,DB,falling,gcc_90,7/24/18,6/12/18,5/19/18
US-Ton,tonzi,DB,falling,gcc_90,7/12/17,6/12/17,5/15/17
US-Ton,tonzi,DB,falling,gcc_90,6/8/16,5/28/16,5/17/16
US-Ton,tonzi,DB,falling,gcc_90,6/2/15,5/12/15,4/28/15
US-Ton,tonzi,DB,falling,gcc_90,6/2/14,5/23/14,5/7/14
US-Ton,tonzi,DB,falling,gcc_90,8/24/13,8/13/13,5/30/13
US-Ton,tonzi,DB,falling,gcc_90,8/3/12,6/17/12,5/23/12
US-Ton,tonzi,GR,rising,gcc_90,3/10/12,3/19/12,4/7/12
US-Ton,tonzi,GR,rising,gcc_90,3/6/13,3/13/13,3/24/13
US-Ton,tonzi,GR,rising,gcc_90,3/7/14,3/16/14,3/26/14
US-Ton,tonzi,GR,rising,gcc_90,11/17/14,11/29/14,12/15/14
US-Ton,tonzi,GR,rising,gcc_90,1/30/16,2/25/16,3/6/16
US-Ton,tonzi,GR,rising,gcc_90,10/18/16,10/25/16,11/20/16
US-Ton,tonzi,GR,rising,gcc_90,3/9/18,3/17/18,4/1/18
US-Ton,tonzi,GR,rising,gcc_90,3/7/19,3/21/19,3/31/19
US-Ton,tonzi,GR,rising,gcc_90,3/2/20,3/7/20,3/19/20
US-Ton,tonzi,GR,rising,gcc_90,1/31/21,3/12/21,3/28/21
US-Ton,tonzi,GR,rising,gcc_90,3/15/23,3/30/23,4/13/23
US-Ton,tonzi,GR,falling,gcc_90,6/3/23,5/28/23,5/19/23
US-Ton,tonzi,GR,falling,gcc_90,5/24/22,5/18/22,5/8/22
US-Ton,tonzi,GR,falling,gcc_90,5/29/20,5/22/20,5/9/20
US-Ton,tonzi,GR,falling,gcc_90,6/20/19,6/7/19,5/10/19
US-Ton,tonzi,GR,falling,gcc_90,5/30/18,5/23/18,5/13/18
US-Ton,tonzi,GR,falling,gcc_90,5/31/17,5/24/17,5/16/17
US-Ton,tonzi,GR,falling,gcc_90,5/30/16,5/25/16,5/17/16
US-Ton,tonzi,GR,falling,gcc_90,5/26/15,5/17/15,5/8/15
US-Ton,tonzi,GR,falling,gcc_90,5/25/14,5/22/14,5/18/14
US-Ton,tonzi,GR,falling,gcc_90,5/12/13,5/6/13,4/28/13
US-Ton,tonzi,GR,falling,gcc_90,5/28/12,5/24/12,5/16/12
US-Tw3,twitchellalfalfa,AG,rising,gcc_90,2/5/14,2/9/14,2/12/14
US-Tw3,twitchellalfalfa,AG,rising,gcc_90,1/17/15,1/23/15,2/4/15
US-Tw3,twitchellalfalfa,AG,rising,gcc_90,8/1/15,8/2/15,8/5/15
US-Tw3,twitchellalfalfa,AG,rising,gcc_90,1/13/16,1/21/16,2/3/16
US-Tw3,twitchellalfalfa,AG,falling,gcc_90,11/17/15,11/15/15,11/11/15
US-Tw3,twitchellalfalfa,AG,falling,gcc_90,7/2/15,6/29/15,6/24/15
US-Tw3,twitchellalfalfa,AG,falling,gcc_90,12/19/14,12/15/14,12/9/14
US-Tw3,twitchellalfalfa,AG,falling,gcc_90,12/7/13,11/17/13,11/12/13
US-UMB,umichbiological,DB,rising,gcc_90,5/10/09,5/16/09,5/24/09
US-UMB,umichbiological,DB,rising,gcc_90,4/26/10,5/8/10,5/16/10
US-UMB,umichbiological,DB,rising,gcc_90,5/11/11,5/18/11,5/24/11
US-UMB,umichbiological,DB,rising,gcc_90,5/7/12,5/11/12,5/16/12
US-UMB,umichbiological,DB,falling,gcc_90,10/26/13,10/19/13,10/9/13
US-UMB,umichbiological,DB,falling,gcc_90,10/16/12,10/10/12,9/30/12
US-UMB,umichbiological,DB,falling,gcc_90,10/25/11,10/15/11,10/5/11
US-UMB,umichbiological,DB,falling,gcc_90,10/8/10,10/6/10,9/30/10
US-UMB,umichbiological,DB,falling,gcc_90,10/27/09,10/23/09,10/17/09
US-UMB,umichbiological,DB,rising,gcc_90,5/21/14,5/24/14,5/29/14
US-UMB,umichbiological,DB,rising,gcc_90,5/10/15,5/17/15,5/22/15
US-UMB,umichbiological,DB,rising,gcc_90,5/14/16,5/18/16,5/23/16
US-UMB,umichbiological,DB,rising,gcc_90,5/12/17,5/18/17,5/25/17
US-UMB,umichbiological,DB,rising,gcc_90,5/14/18,5/18/18,5/23/18
US-UMB,umichbiological,DB,rising,gcc_90,5/16/19,5/24/19,5/31/19
US-UMB,umichbiological,DB,rising,gcc_90,5/17/20,5/21/20,5/26/20
US-UMB,umichbiological,DB,rising,gcc_90,5/11/21,5/15/21,5/20/21
US-UMB,umichbiological,DB,rising,gcc_90,5/8/22,5/14/22,5/21/22
US-UMB,umichbiological,DB,rising,gcc_90,5/6/23,5/12/23,5/18/23
US-UMB,umichbiological,DB,falling,gcc_90,10/21/23,10/18/23,10/10/23
US-UMB,umichbiological,DB,falling,gcc_90,10/22/22,10/17/22,10/8/22
US-UMB,umichbiological,DB,falling,gcc_90,10/23/21,10/18/21,10/7/21
US-UMB,umichbiological,DB,falling,gcc_90,10/15/20,10/13/20,10/7/20
US-UMB,umichbiological,DB,falling,gcc_90,10/21/19,10/17/19,10/8/19
US-UMB,umichbiological,DB,falling,gcc_90,10/30/18,10/26/18,10/17/18
US-UMB,umichbiological,DB,falling,gcc_90,10/22/17,10/19/17,10/12/17
US-UMB,umichbiological,DB,falling,gcc_90,10/27/16,10/23/16,10/15/16
US-UMB,umichbiological,DB,falling,gcc_90,10/23/15,10/18/15,10/11/15
US-UMB,umichbiological,DB,falling,gcc_90,10/20/14,10/17/14,10/11/14
US-UMB,umichbiological,EN,rising,gcc_90,3/12/10,3/26/10,3/31/10
US-UMB,umichbiological,EN,rising,gcc_90,4/5/11,4/12/11,4/29/11
US-UMB,umichbiological,EN,rising,gcc_90,3/9/12,3/12/12,3/17/12
US-UMB,umichbiological,EN,rising,gcc_90,3/9/13,3/15/13,3/31/13
US-UMB,umichbiological,EN,falling,gcc_90,12/11/13,12/9/13,12/3/13
US-UMB,umichbiological,EN,falling,gcc_90,12/19/12,12/17/12,12/11/12
US-UMB,umichbiological,EN,falling,gcc_90,12/7/11,12/5/11,11/29/11
US-UMB,umichbiological,EN,falling,gcc_90,12/10/10,12/5/10,11/26/10
US-UMB,umichbiological,EN,falling,gcc_90,12/2/09,11/30/09,11/25/09
US-UMB,umichbiological,EN,rising,gcc_90,4/7/15,4/12/15,4/29/15
US-UMB,umichbiological,EN,rising,gcc_90,4/10/16,4/13/16,4/19/16
US-UMB,umichbiological,EN,rising,gcc_90,3/28/17,4/2/17,4/11/17
US-UMB,umichbiological,EN,rising,gcc_90,4/23/18,4/26/18,5/3/18
US-UMB,umichbiological,EN,rising,gcc_90,4/13/19,4/18/19,5/4/19
US-UMB,umichbiological,EN,rising,gcc_90,4/1/20,4/25/20,5/17/20
US-UMB,umichbiological,EN,rising,gcc_90,3/14/21,3/26/21,4/6/21
US-UMB,umichbiological,EN,rising,gcc_90,4/13/22,4/25/22,5/10/22
US-UMB,umichbiological,EN,rising,gcc_90,4/4/23,4/8/23,4/13/23
US-UMB,umichbiological,EN,falling,gcc_90,11/27/23,11/22/23,11/11/23
US-UMB,umichbiological,EN,falling,gcc_90,12/16/22,12/11/22,11/23/22
US-UMB,umichbiological,EN,falling,gcc_90,11/26/21,10/31/21,10/5/21
US-UMB,umichbiological,EN,falling,gcc_90,12/15/20,12/4/20,10/5/20
US-UMB,umichbiological,EN,falling,gcc_90,11/28/19,10/17/19,10/9/19
US-UMB,umichbiological,EN,falling,gcc_90,11/29/18,11/9/18,10/13/18
US-UMB,umichbiological,EN,falling,gcc_90,12/8/17,12/6/17,11/28/17
US-UMB,umichbiological,EN,falling,gcc_90,12/12/16,12/8/16,12/1/16
US-UMB,umichbiological,EN,falling,gcc_90,12/19/15,12/11/15,11/21/15
US-UMB,umichbiological,EN,falling,gcc_90,11/11/14,11/8/14,11/2/14
US-UMd,umichbiological2,DB,rising,gcc_90,5/9/09,5/13/09,5/20/09
US-UMd,umichbiological2,DB,rising,gcc_90,4/17/10,4/25/10,5/6/10
US-UMd,umichbiological2,DB,rising,gcc_90,5/9/11,5/13/11,5/18/11
US-UMd,umichbiological2,DB,rising,gcc_90,5/2/12,5/6/12,5/11/12
US-UMd,umichbiological2,DB,rising,gcc_90,5/4/13,5/10/13,5/17/13
US-UMd,umichbiological2,DB,falling,gcc_90,10/18/13,10/12/13,10/4/13
US-UMd,umichbiological2,DB,falling,gcc_90,10/6/12,10/1/12,9/25/12
US-UMd,umichbiological2,DB,falling,gcc_90,10/8/11,10/3/11,9/25/11
US-UMd,umichbiological2,DB,falling,gcc_90,9/26/10,9/21/10,9/6/10
US-UMd,umichbiological2,DB,falling,gcc_90,10/14/09,10/9/09,9/30/09
US-UMd,umichbiological2,DB,rising,gcc_90,5/20/14,5/22/14,5/27/14
US-UMd,umichbiological2,DB,rising,gcc_90,5/7/15,5/11/15,5/20/15
US-UMd,umichbiological2,DB,rising,gcc_90,5/11/16,5/16/16,5/21/16
US-UMd,umichbiological2,DB,rising,gcc_90,5/10/17,5/14/17,5/19/17
US-UMd,umichbiological2,DB,rising,gcc_90,5/11/18,5/15/18,5/20/18
US-UMd,umichbiological2,DB,rising,gcc_90,5/15/19,5/21/19,5/28/19
US-UMd,umichbiological2,DB,rising,gcc_90,5/17/20,5/20/20,5/24/20
US-UMd,umichbiological2,DB,rising,gcc_90,5/11/21,5/13/21,5/17/21
US-UMd,umichbiological2,DB,rising,gcc_90,5/6/22,5/10/22,5/14/22
US-UMd,umichbiological2,DB,falling,gcc_90,10/21/21,10/14/21,9/28/21
US-UMd,umichbiological2,DB,falling,gcc_90,10/12/20,10/8/20,9/23/20
US-UMd,umichbiological2,DB,falling,gcc_90,10/16/19,10/11/19,10/4/19
US-UMd,umichbiological2,DB,falling,gcc_90,10/7/18,10/5/18,9/30/18
US-UMd,umichbiological2,DB,falling,gcc_90,10/22/17,10/17/17,10/3/17
US-UMd,umichbiological2,DB,falling,gcc_90,10/18/16,10/15/16,10/7/16
US-UMd,umichbiological2,DB,falling,gcc_90,10/15/15,10/10/15,10/2/15
US-UMd,umichbiological2,DB,falling,gcc_90,10/10/14,10/1/14,9/20/14
US-UMd,umichbiological2,DB,rising,gcc_90,5/5/23,5/8/23,5/15/23
US-UMd,umichbiological2,DB,falling,gcc_90,10/16/23,10/8/23,9/22/23
US-UMd,umichbiological2,DB,falling,gcc_90,10/14/22,10/9/22,10/1/22
US-Mpj,usmpj,EN,rising,gcc_90,7/5/14,7/13/14,7/27/14
US-Mpj,usmpj,EN,rising,gcc_90,3/13/15,3/21/15,4/6/15
US-Mpj,usmpj,EN,rising,gcc_90,2/27/16,4/1/16,5/6/16
US-Mpj,usmpj,EN,rising,gcc_90,3/8/17,3/13/17,3/24/17
US-Mpj,usmpj,EN,rising,gcc_90,4/6/18,5/17/18,7/19/18
US-Mpj,usmpj,EN,rising,gcc_90,3/3/19,3/18/19,4/4/19
US-Mpj,usmpj,EN,rising,gcc_90,3/4/20,3/12/20,4/4/20
US-Mpj,usmpj,EN,rising,gcc_90,6/26/21,6/30/21,7/9/21
US-Mpj,usmpj,EN,rising,gcc_90,6/16/22,6/22/22,6/30/22
US-Mpj,usmpj,EN,rising,gcc_90,3/29/23,4/5/23,4/18/23
US-Mpj,usmpj,EN,falling,gcc_90,11/9/23,10/30/23,10/10/23
US-Mpj,usmpj,EN,falling,gcc_90,12/9/22,11/17/22,11/4/22
US-Mpj,usmpj,EN,falling,gcc_90,11/25/21,11/8/21,10/17/21
US-Mpj,usmpj,EN,falling,gcc_90,11/30/20,11/22/20,10/13/20
US-Mpj,usmpj,EN,falling,gcc_90,11/2/19,10/25/19,10/14/19
US-Mpj,usmpj,EN,falling,gcc_90,11/22/18,11/8/18,10/21/18
US-Mpj,usmpj,EN,falling,gcc_90,11/29/17,11/14/17,10/26/17
US-Mpj,usmpj,EN,falling,gcc_90,11/24/16,11/18/16,11/9/16
US-Mpj,usmpj,EN,falling,gcc_90,11/26/15,11/9/15,10/28/15
US-Mpj,usmpj,EN,falling,gcc_90,11/16/14,11/8/14,10/20/14
US-Mpj,usmpj,EN,falling,gcc_90,11/22/13,11/5/13,10/17/13
US-Var,vaira,GR,rising,gcc_90,3/1/12,3/9/12,3/18/12
US-Var,vaira,GR,rising,gcc_90,11/19/12,11/29/12,12/15/12
US-Var,vaira,GR,rising,gcc_90,2/14/14,2/22/14,3/4/14
US-Var,vaira,GR,rising,gcc_90,11/11/14,11/26/14,12/7/14
US-Var,vaira,GR,rising,gcc_90,1/8/16,1/16/16,2/2/16
US-Var,vaira,GR,rising,gcc_90,10/20/16,10/28/16,11/19/16
US-Var,vaira,GR,rising,gcc_90,1/3/18,1/8/18,1/19/18
US-Var,vaira,GR,rising,gcc_90,12/1/18,1/12/19,2/25/19
US-Var,vaira,GR,rising,gcc_90,1/8/20,1/24/20,3/9/20
US-Var,vaira,GR,rising,gcc_90,1/13/21,2/5/21,3/10/21
US-Var,vaira,GR,rising,gcc_90,10/22/21,10/30/21,11/9/21
US-Var,vaira,GR,rising,gcc_90,11/13/22,12/26/22,3/5/23
US-Var,vaira,GR,falling,gcc_90,5/26/23,5/18/23,5/8/23
US-Var,vaira,GR,falling,gcc_90,5/21/22,5/9/22,4/19/22
US-Var,vaira,GR,falling,gcc_90,5/20/21,5/11/21,4/29/21
US-Var,vaira,GR,falling,gcc_90,5/30/20,5/12/20,5/3/20
US-Var,vaira,GR,falling,gcc_90,6/9/19,5/10/19,5/3/19
US-Var,vaira,GR,falling,gcc_90,5/31/18,5/22/18,5/11/18
US-Var,vaira,GR,falling,gcc_90,5/27/17,5/18/17,5/7/17
US-Var,vaira,GR,falling,gcc_90,5/26/16,5/19/16,5/8/16
US-Var,vaira,GR,falling,gcc_90,6/5/15,5/9/15,4/27/15
US-Var,vaira,GR,falling,gcc_90,5/20/14,5/14/14,5/6/14
US-Var,vaira,GR,falling,gcc_90,5/8/13,4/30/13,4/23/13
US-Var,vaira,GR,falling,gcc_90,5/31/12,5/23/12,5/16/12
US-Vcs,vallesmixedconifer,EN,rising,gcc_90,3/31/20,4/9/20,4/27/20
US-Vcs,vallesmixedconifer,EN,rising,gcc_90,5/2/21,5/6/21,5/21/21
US-Vcs,vallesmixedconifer,EN,rising,gcc_90,3/26/22,4/3/22,5/7/22
US-Vcs,vallesmixedconifer,EN,rising,gcc_90,3/29/23,4/5/23,4/29/23
US-Vcs,vallesmixedconifer,EN,falling,gcc_90,11/20/23,11/11/23,10/13/23
US-Vcs,vallesmixedconifer,EN,falling,gcc_90,12/9/22,11/17/22,10/19/22
US-Vcs,vallesmixedconifer,EN,falling,gcc_90,12/1/21,11/14/21,10/26/21
US-Vcs,vallesmixedconifer,EN,falling,gcc_90,12/16/20,12/10/20,11/16/20
US-Vcs,vallesmixedconifer,EN,falling,gcc_90,11/22/19,11/13/19,10/17/19
US-Tw1,westpond,WL,rising,gcc_90,5/1/13,5/9/13,5/21/13
US-Tw1,westpond,WL,rising,gcc_90,4/19/14,4/30/14,5/12/14
US-Tw1,westpond,WL,rising,gcc_90,4/24/15,5/6/15,5/21/15
US-Tw1,westpond,WL,rising,gcc_90,3/26/16,4/10/16,5/6/16
US-Tw1,westpond,WL,rising,gcc_90,4/8/17,5/9/17,6/27/17
US-Tw1,westpond,WL,rising,gcc_90,5/12/18,5/24/18,6/16/18
US-Tw1,westpond,WL,rising,gcc_90,5/5/19,5/14/19,5/30/19
US-Tw1,westpond,WL,rising,gcc_90,5/9/20,5/16/20,5/29/20
US-Tw1,westpond,WL,rising,gcc_90,5/11/21,5/17/21,6/9/21
US-Tw1,westpond,WL,rising,gcc_90,4/29/22,5/20/22,5/31/22
US-Tw1,westpond,WL,rising,gcc_90,5/2/23,5/10/23,6/12/23
US-Tw1,westpond,WL,falling,gcc_90,12/12/23,12/6/23,11/25/23
US-Tw1,westpond,WL,falling,gcc_90,12/1/22,11/22/22,11/5/22
US-Tw1,westpond,WL,falling,gcc_90,11/24/21,11/15/21,11/3/21
US-Tw1,westpond,WL,falling,gcc_90,11/15/20,9/22/20,9/16/20
US-Tw1,westpond,WL,falling,gcc_90,11/9/19,11/3/19,10/21/19
US-Tw1,westpond,WL,falling,gcc_90,11/25/18,11/18/18,10/31/18
US-Tw1,westpond,WL,falling,gcc_90,11/20/17,11/13/17,10/17/17
US-Tw1,westpond,WL,falling,gcc_90,11/16/16,11/10/16,10/31/16
US-Tw1,westpond,WL,falling,gcc_90,11/30/15,11/25/15,11/1/15
US-Tw1,westpond,WL,falling,gcc_90,11/29/14,11/23/14,11/11/14
US-Tw1,westpond,WL,falling,gcc_90,11/24/13,11/14/13,10/31/13
US-Tw1,westpond,WL,falling,gcc_90,11/25/12,11/18/12,11/2/12
US-WCr,willowcreek,DB,rising,gcc_90,5/1/12,5/5/12,5/10/12
US-WCr,willowcreek,DB,rising,gcc_90,5/13/13,5/16/13,5/22/13
US-WCr,willowcreek,DB,rising,gcc_90,5/18/14,5/21/14,5/26/14
US-WCr,willowcreek,DB,rising,gcc_90,5/8/15,5/12/15,5/18/15
US-WCr,willowcreek,DB,rising,gcc_90,5/8/16,5/13/16,5/19/16
US-WCr,willowcreek,DB,rising,gcc_90,5/9/17,5/13/17,5/19/17
US-WCr,willowcreek,DB,rising,gcc_90,5/7/18,5/10/18,5/15/18
US-WCr,willowcreek,DB,rising,gcc_90,5/14/19,5/19/19,5/24/19
US-WCr,willowcreek,DB,rising,gcc_90,5/15/20,5/18/20,5/22/20
US-WCr,willowcreek,DB,rising,gcc_90,5/8/21,5/11/21,5/16/21
US-WCr,willowcreek,DB,rising,gcc_90,5/9/22,5/12/22,5/18/22
US-WCr,willowcreek,DB,rising,gcc_90,5/6/23,5/10/23,5/15/23
US-WCr,willowcreek,DB,falling,gcc_90,9/22/23,9/20/23,9/15/23
US-WCr,willowcreek,DB,falling,gcc_90,10/1/22,9/28/22,9/21/22
US-WCr,willowcreek,DB,falling,gcc_90,9/24/21,9/21/21,9/14/21
US-WCr,willowcreek,DB,falling,gcc_90,9/24/20,9/21/20,9/15/20
US-WCr,willowcreek,DB,falling,gcc_90,9/30/19,9/25/19,9/14/19
US-WCr,willowcreek,DB,falling,gcc_90,10/1/18,9/28/18,9/19/18
US-WCr,willowcreek,DB,falling,gcc_90,9/22/17,9/12/17,9/2/17
US-WCr,willowcreek,DB,falling,gcc_90,10/1/16,9/28/16,9/18/16
US-WCr,willowcreek,DB,falling,gcc_90,10/2/15,9/27/15,9/15/15
US-WCr,willowcreek,DB,falling,gcc_90,9/22/14,9/19/14,9/14/14
US-WCr,willowcreek,DB,falling,gcc_90,9/25/13,9/22/13,9/12/13
US-WCr,willowcreek,DB,falling,gcc_90,9/24/12,9/20/12,9/13/12
US-Wrc,windriver,EN,rising,gcc_90,3/25/11,5/2/11,6/2/11
US-Wrc,windriver,EN,rising,gcc_90,3/23/12,4/4/12,4/20/12
US-Wrc,windriver,EN,rising,gcc_90,3/17/13,3/28/13,4/27/13
US-Wrc,windriver,EN,rising,gcc_90,3/16/14,3/26/14,4/21/14
US-Wrc,windriver,EN,falling,gcc_90,11/28/13,10/16/13,10/6/13
US-Wrc,windriver,EN,falling,gcc_90,9/24/12,9/20/12,8/24/12
US-Wrc,windriver,EN,falling,gcc_90,12/1/11,10/30/11,10/16/11
US-Wrc,windriver,EN,falling,gcc_90,10/17/10,10/8/10,9/27/10
US-Wrc,windriver,EN,falling,gcc_90,12/7/16,12/3/16,9/22/16
